region	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa
PM10 - non combustion - Aluminium ores and concentrates (Bauxite) - air	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1362786.93655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.4069549524	1.52257282169e-07	7.38518906193e-06	24.0301595771	3.63214300948	7.01675719986	5.94451697203	6.80909023889	273.368416323	93.7574871638	69066.4947575	21.5247848074	1.41295313564	63.5009358762	826.739173657	1368.0268934	309.112787939	11.0374716304	2072.95563191	31.4804041168	80.8645414331	3784.23269131	27.8031838956	3550.4700295	0.797284465213	2006.14370532	117.102165016	1086.05813415	1.75828452677e-07	0.000916410009294	2193.0913286	248.208193053	250.327553502	269.29683454	334.694543836	4194.93707381	323.609221775	2101446.69886	31.1160273196	2.04743245732	763.860129983	57960.4334551	7318.24536544	3634.17909573	775.71007508	4250.82567673	1793.95854242	4949.0556123	580.741300084	152.894850732	20.3825076042	1.36073949121	4425.25729467	1088.3241201	8229.92536954	0.264123337042	0.000449171750036	588.039252973	1849.98839727	480.788165408	533.534390456	22.9510930914	2316.36537135	5525.0174095	4398420.55244	181.683327294	46.1615567206	10180.2744262	111719.80899	165901.204612	26291.9908407	234.69929354	12794.4453431	3304.66869457	11319.3632206	16848.3990607	1383.65798062	5447.61359124	0.00112474199073	74701.739631	27163.7439336	2173.68082746	2.01106586168e-07	1.58028673644e-05	2488.63633245	602.702209919	535.930491516	605.383500111	33.8492031346	3239.95774529	827.560468662	715145.665374	81.2244585019	4.80498389275	1919.2790877	24237.7887397	20106.9862031	8107.29785351	1991.73869336	4857.01606965	7164.80930169	16486.8051501	2832.24052033	118.217685321	1502.668732	9.94698726257	27008.5564094	2121.61660124
PM10 - non combustion - Bricks production - air	432685.236498	10711.9086399	11838.2811324	52834.985631	1323.82202339	8005.75187549	11391.1975035	3709.59475116	44746.792739	361.706390782	172691.955876	2477.31391061	4532063.6666	228899.286561	26844.7176098	135332.055582	379515.35729	3173.4771918	1408.76022464	9039.96514791	10964.2197893	273725.06776	247500.691406	2913333.39595	89.470018529	189699.079084	325500.286457	0	0	0	0	0	0	0	0	0	0	1073779724.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299324.586244	39950.2585307	70956.6212155	289660.387218	32134.2493267	38157.8681135	52673.3293127	21120.9397941	73007.4038386	7236.17188858	10529196.8292	22948.4856419	45943.9927845	79701.7082614	601041.694577	175104.790947	54746.1173372	40585.8828411	69427.0028263	81508.1723143	278867.308906	173835.006764	171074.109879	244536.417181	1005.78101304	209878.021513	237484.864031	347669.779198	50.8437151518	26.4725274924	1056979.3182	177973.93577	109587.37052	255811.06868	717926.19482	3554651.50908	377903.746972	689902026.418	4547.77755605	215445.752051	372618.241586	23225625.9739	973706.124878	1731944.27392	410675.835845	534318.802134	359014.258782	943917.794419	1143761.1535	1280907.19827	556394.798804	61573.0431973	6927489.87564	3387694.38927	582078.190188	218.095436177	7055.93494819	133026.340203	380699.260428	69545.4248365	131522.709354	47927.9036192	495664.713202	108171.908289	128736958.637	2041.98852702	101084.317776	50522.9498637	6036879.66295	1406129.83217	271306.262925	278681.115891	318200.012056	92116.780682	455372.679985	40080981.9185	586693.107218	271340.481133	27.6685998093	2347932.47378	1421105.86434	97880.665922	0.969359248342	1.00131041232	353541.472571	166262.978463	45828.2795657	114466.227151	133933.036369	1099868.51415	122886.994324	77882619.1386	922.638623906	94180.0747047	164775.680146	5547275.28011	770567.77438	369643.195129	81089.603632	179602.040979	228349.433585	640823.913309	191696.023287	606190.229104	351443.759668	40514.8367022	3264653.18046	2844776.74793
PM10 - non combustion - Briquettes production - air	486.266498592	310.852247621	105.822303228	663.849306348	4.81240413097	36.0115156684	26.509429491	15.7793455408	144.849291856	3.40309772277	2184.19522309	8.41422578441	60.9097640206	35.9857815983	88.4161629971	153.189950679	102.505915208	2.76631590964	3.4566282293	34.6425179451	53.3814053426	118.045026655	2746.57129579	820.789822865	2.26236342681	494.053758223	168.544686251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	894.35804155	42.995125752	27.6418197666	1261.01558158	332.653300219	910.387755973	245.864999152	4065.85007995	20457.7923453	94.8836127312	190028.942237	107.340154412	41.0575624172	233.70056002	3485.69393479	206709.896314	6810.0705463	287.576363296	1855.51213252	9035.71871192	14994.6052895	4373.24959924	79022.2354407	2540.28929897	42.5874631281	30087.2347229	1648.8135168	11058.502664	2850.22347103	2616.87392366	13510.8471122	400.390970424	533.689537807	787.390759467	1524.02576892	6016.79754113	370.274200916	690957.435335	1433.58789136	423.895399182	1725.80088756	17340.8334012	31548.1196205	14013.7057044	14636.7012986	1150.88055314	13361.5703531	34133.070866	11999.4410147	11997.8141724	10896.2848545	113.391015647	33095.9224606	15373.0097927	0.0016567951169	0.000261888686474	0.193488823255	0.686487818775	0.00136223283406	0.000276465102633	0.0015485427015	94.8695114428	148.765164915	2.1405152717e-05	63176.4161234	0.0447025513861	248.29341251	0.000762922808489	0.0735876144332	40.9854211504	1168.09069005	0.611226647149	0.0478956380866	2034.54912903	190228.753747	4617.51248711	8643.6103335	44.187261191	0	6849.42437244	752.805716776	514.337368806	8.13219284958	7.9317035612	180.999264422	105.699257373	54.0294952871	120.464005104	589.986298741	597.818363077	22.5659052074	102438.269071	58.6160660226	152.565801479	867.01098069	4124.58272032	1049.11914145	967.409899836	212.924527616	531.538915313	1928.8348372	2975.0128294	216.699257031	647.011443653	176.116142097	1.14973551584	4625.83024542	6890.15225655
PM10 - non combustion - Carbon black production - air	509.686822862	99.4287167057	47.9861064405	736.07998924	127.288610114	114.812831577	194.354078323	792.759670498	4726.03049789	220.682891027	1343.91668338	172.927922968	18.1381144332	305.423031925	104356.936454	2805.12688834	630.497636714	174.77279978	155.725259537	224.191754087	355.042356254	75.1569531312	1688.31244404	436.383786053	398.337400111	815.35172191	961.453002041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5377487.89502	0	0	0	0	0	0	0	0	0	0	0	0	2117.04151924	158.958984386	171.702230744	7362.58012906	1050.61601619	2006.63306198	4233.18352176	1092.26934607	24352.4870889	642.168588221	3140.24334928	3640.66010515	150.988012405	3450.81685659	800973.932633	8387.14078142	8949.61725348	1417.05265161	1619.55207129	385.708328946	1754.59316916	974.864739664	11845.1016002	1318.22030446	175.129271077	22508.9468028	4072.25240375	10591.7063345	569.785370748	838.967060874	5392.65926884	885.342355076	1768.34480303	4483.09667124	6225.54800539	33285.2566553	1331.47935596	4678.09896288	7724.71878931	1380.19743887	3781.42660303	1140493.25367	4622.14491833	7430.95476695	659.591814701	4259.46259623	1162.83127023	1704.27920212	832.287193689	9476.00242738	179.40279873	466.910856694	8506.43155331	2527.80473523	3567.58058809	0.70717690456	83.4022060829	3581.5200136	476.094773529	1746.01009366	26483.3019991	13510.4003088	57245.7306495	438.156261046	8188.41163563	40960.4434703	141.690719533	22644.6011623	3423392.10443	19726.8533019	42086.7509465	13426.4894571	10194.1633685	88.9010415593	631.663121541	396.645361812	14817.6844435	165.434052074	0.0631494370699	13358.45743	8051.01775314	5077.58452014	391.539909824	322.967753225	3209.712914	463.069108108	359.008295586	1917.58292267	2129.28701634	7820.16130627	32.8358156362	2038.72652056	938.217584513	809.462463229	689.346625726	184375.706557	779.995158815	1265.33892939	117.242359169	285.852507311	251.745873627	567.398797015	280.288042925	1951.5265505	83.6307576478	169.603081885	1677.54864023	1381.01448675
PM10 - non combustion - Cast iron production (grey iron foundries) - air	43259.0470161	1.21113895535	1.53571761099	5957.75910426	711.185573455	1488.62389239	1688.2564793	3447.00244267	113996.447686	235.035216742	21848.0001322	828.724498365	11.141467502	2685.54198901	23155.2929203	4546859.98353	25211.0990249	1804.27866077	211.992394975	15304.674727	13319.0081397	11092.6569218	111593.934625	22221.8530792	152.897210562	43271.9412368	36448.4361829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73821054.2268	0	0	0	0	0	0	0	0	0	0	0	5636.87653877	1.9997800827	21.1337210338	24885.9822118	3760.33465565	9624.46490168	5821.07932143	17021.7104706	715338.085999	21364.2968033	154569.437631	38915.8338646	206.776805673	134582.206109	492000.37381	47579015.0844	907063.779162	177237.914844	252445.508612	215665.906444	136110.070272	57394.2741699	241446.064723	46459.5945931	869.721599277	363560.814756	44842.0560027	24559.9473307	4.15335480778	16.6341609336	38177.3150076	8979.7650671	15560.2178277	15617.4462149	51136.6319385	340270.571415	27470.8132037	491985.161888	110194.593802	324.177884836	118883.461383	1352068.33064	114708322.301	1004618.45359	324078.4195	320973.677399	69263.7005394	106191.479584	52214.5223651	411362.096288	30550.5322868	2656.80622835	218010.74223	132459.437951	40072.9268551	80.9552698929	48.0597381739	52426.1645381	118679.963759	10254.7310812	21957.1052782	28057.8886017	341899.483822	13893.2161492	791720.069327	39475.1633139	472.143896176	116585.6096	543815.589322	186374786.709	1518845.78191	1033745.28661	633736.773074	23966.1261128	206570.400527	23828.1134892	305724.718279	40051.3873956	21.597225082	298587.142727	99345.2906038	12233.1123515	0.00115365541483	101.290885752	36397.972316	15157.3499395	8139.24668496	12232.5570352	19942.0370889	68149.0490896	10377.6485408	480489.026475	13068.1423054	396.707035659	23588.8266919	97911.5655205	22954762.3846	150521.021043	129748.213885	109441.729094	33964.8554947	46993.5180815	14296.2285724	152831.550021	23859.6611028	355.308302407	120968.509108	119431.602934
PM10 - non combustion - Cement production - air	24317.8923556	1861.2885162	1882.84552919	27688.6472799	12441.7163904	14654.2765388	21942.7548437	20845.9027969	275186.114858	49354.6499752	288813.504007	40282.2830509	25582.4311679	408546.828496	50345420.7995	922083.146046	259798.037153	59971.3679687	19835.9009895	135410.225558	215557.413401	33791.9282244	1340525.99291	329612.991262	1100.27500298	566874.166121	667248.237577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2935550907.49	0	0	0	0	0	0	0	0	0	0	0	0	161360.414706	36183.5011047	79576.7743666	652224.493681	67054.2153943	221028.700356	285963.884157	75968.8854123	828900.164465	24433.7211433	8083809.14754	699581.564654	13721.4764451	719543.183781	258955232.03	2826126.5255	3096895.45929	538084.584819	1188672.5138	107468.980934	362297.506625	4083161.72486	3989717.27061	1062912.29332	33506.986575	6483602.88326	1000434.13192	3820704.89691	457300.570234	928532.105632	10233144.3097	965677.279113	1263971.01158	1838808.24343	1340838.85235	7821527.96239	864610.524029	58516565.0877	1743554.3394	473997.518339	3911899.34859	1197827026.32	7347659.84546	8569064.75034	1954530.76063	2994246.45062	1551248.71568	4216484.44609	10771552.082	53968739.7034	6611970.24518	49113.920881	13403032.8264	11924624.2843	929384.943154	64548.1605298	234557.764397	1401289.52038	1280170.31136	139230.446633	868530.29944	82054.3171525	2218168.63294	201601.526036	10159654.0558	595484.617136	66969.0278724	1563634.10753	842588168.893	3679906.18451	2924902.83892	703539.285331	1271138.29418	221632.034632	786841.493216	3531086.02536	9294198.26706	1038979.7778	945.006310533	4002582.27099	3177217.31027	4779272.71164	1264436.28603	1637135.46591	8002038.35844	517138.709431	498126.363274	955251.99328	191562.823407	694898.397268	253496.615682	11754151.9338	679559.836279	53343.6817536	1603295.08359	204537285.725	2011731.72169	1449170.5767	361829.837158	580945.740738	590426.378761	1001872.80287	3416336.39202	8219964.38296	1139842.36642	16789.0737059	3668429.83881	4655312.01004
PM10 - non combustion - Chemical wood pulp, dissolving grades - air	11.2445739564	0.00883145157708	0.0552274140664	7.68407008366	15.272774231	16.6120900376	20.0176749088	2.04119294174	24.5741942786	5.21216358636	91.8699020699	60.4553917005	70.1210504384	23524.5488576	301.782488028	261.455620342	139.251518168	72.8149015903	40.2382816566	78.5671804283	143.325499438	17.5878899731	658.584206895	95.1319597096	0.605720380814	453.821641999	462.350883201	0	0	0	0	0	0	0	0	0	0	0	0	0	36001.000687	0	0	0	0	0	0	1.73341995132	0	0	0	0	0	0	103.634015821	0.000691172720282	0.00065831509271	118.803833242	167.184674776	389.295184811	212.076097886	20.9259310135	20.1406126535	0.0560148775784	0.792731040065	251.816128865	224.978268525	967401.644532	30980.8745406	216.296433411	10830.8006308	199.411316476	491.882844733	6522.42349873	25556.5423998	476.545341586	8940.94021322	26.7417330873	0.0174993449558	12841.1420132	989.880154475	305.498858085	1.39738568321	1.64237485859	1135.04548833	662.821816943	2582.37500387	1080.67952703	228.506964326	689.249509038	163.219327775	789.345458219	17716.065141	355.629768481	634107.439692	32227.8069473	2000.75462165	4942.8304178	654.214747711	7505.1482203	3615.79409807	5256.62530338	202.313414642	52721.8981544	1124.78342978	65.2658793857	5490.01371837	3045.84154955	20.6015062773	0.0145858841664	0.0605977793045	30.2941833405	51.3419191618	6.57972911123	10.4606086998	1.82481534286	8.3127699006	3.57062166921	17.2100087389	898.420413151	11.1715993776	1896050.04372	16607.4623384	289.622460989	7917.25879238	142.383704162	1917.48510118	3763.94524403	176786.978123	66.061476794	1447.51718791	956.922027792	0.0125677813564	12135.0808557	63.6088534315	227.460675658	2.55270247576e-05	0.97176263377	954.116677506	1147.20716651	573.82071529	623.481345003	445.881081042	942.104047545	28.7165718067	314.35192511	2518.86940931	726.236906757	719348.33587	26008.8388877	3559.65289836	3350.38606199	414.874143653	1757.11703116	1452.05749435	3140.43237261	289.252236012	19246.0333916	665.051249635	64.2579955775	8801.32624078	7161.46139732
PM10 - non combustion - Chemical wood pulp, soda and sulphate, other than dissolving grades - air	1321.52347459	1.03792021104	6.49062600441	903.073698955	1794.93947451	1952.34315074	2352.58600294	239.892093657	2888.0929357	612.56180621	10797.0504409	7105.04636349	8241.00713615	2764732.89829	35467.1189586	30727.6861877	16365.5956059	8557.60317154	4729.02165905	9233.64225904	16844.3920374	2067.02446515	77400.3970968	11180.4251924	71.1875528045	53335.5870578	54337.9898623	0	0	0	0	0	0	0	0	0	0	0	0	0	6370553.4757	0	0	0	0	0	0	306.737154109	0	0	0	0	0	0	1309.60182592	12.7900455387	4.11821202205	1981.80557571	1172.40354265	3700.87418844	3164.15296295	177.838578372	529.961969069	11.0985615188	206.871919985	28717.0439464	4862.19821092	7510733.84988	241291.381102	16496.0936498	34664.8761087	1162.70039937	7040.25493822	12971.8285498	88363.0837573	6801.55014346	63878.59918	8141.76188938	249.98142499	138829.245463	4211.93749171	9009.44705073	42.5710534771	49.8010754653	34241.3258732	20041.4807772	67541.7151181	32679.7229483	6718.94023291	19543.7911101	1576.27791359	23276.1819218	138638.276037	10595.0000039	19029736.2264	254744.051109	53375.9681846	134785.328793	17857.7533872	96618.1223116	41704.5784532	103347.727072	3809.18007562	1554669.54417	33859.7322345	1909.18113413	164584.244287	89391.3212969	67791.3696086	47.9963479994	199.40320863	99686.1177133	168945.851409	21651.2735575	34421.7059257	6004.74206647	27354.0220418	11749.4968597	56631.2990754	83898.8883211	36761.2936809	47718251.9513	544059.388749	357719.264068	179082.609698	42239.2342607	84959.0273789	41954.8276584	789929.12127	27797.2127395	427180.940413	55200.8267274	41.3555736956	211846.548377	209311.456906	1125.9303445	0.00012635877255	4.81022503716	4636.50746367	5621.72225222	2836.36368705	2818.08939856	2161.54094383	2006.39702275	142.007709015	1556.04202929	11352.030439	3594.87268844	1597434.86419	64091.1673468	17119.5639922	13981.0907405	1787.09957932	6651.95194743	7187.68459705	15545.1402444	1431.79856826	95267.8652882	3292.0036857	318.077078109	34638.5233964	28075.4470642
PM10 - non combustion - Chemical wood pulp, sulphite, other than dissolving grades - air	95.8164530201	0.0752539285542	0.470599859617	65.4769440827	130.141262823	141.553744129	170.573168438	17.3932661536	209.39985283	44.4135126279	782.835186981	515.148125768	597.510440247	200455.689933	2571.52718268	2227.89678477	1186.57999852	620.465090493	342.875545034	669.480994269	1221.29491405	149.868660197	5611.88026907	810.631597392	5.161420845	3867.0722616	3939.75101688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269.847739911	0.00637778948204	0.000779007604248	555.482952684	373.349511253	2327.67491794	691.142208801	73.4461247553	226.433737013	8.1907128055	167.459038014	3584.10366672	142.651662181	1470434.6351	60609.3090541	4246.84540003	18659.3372867	472.51272958	1914.56606035	2285.66093214	11901.8669728	1353.23015094	29260.5230597	2470.27657474	133.71976392	27062.6681209	2442.97096463	406.755980145	1.50498174583	1.91754383735	1372.29065705	747.028077141	2447.83205862	1172.86191072	364.298425592	1047.01337378	60.2070853726	1331.1356253	3944.94734893	535.328587366	204820.303403	16150.4778017	2253.50677992	5545.04775871	633.614165003	3650.06583879	1664.31527453	3924.25620957	214.478126863	60985.2458423	1470.28813947	120.682247584	7576.57148518	5363.75089357	376.075499881	0.266261777429	1.10619776229	553.012968564	937.234280534	120.111358912	190.955874435	33.3115614472	151.747598146	65.1808324626	314.164534979	800.626998879	203.934836796	888743.949093	8918.92307288	2065.28625952	1899.06614171	247.462243002	1073.34239723	634.606585967	22433.8856056	170.79757626	2650.00278172	401.575728551	0.229421800153	2552.40139338	1161.16419009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PM10 - non combustion - Chromium ores and concentrates - air	0.000859170429054	5.32046968885e-06	4.10865335762e-05	0.00185985038635	0.000466993786602	0.00139510986594	0.00148318827262	0.00141408590945	0.0105191110107	0.0191101386966	14.8506178534	0.000700589659512	8.37776929733e-05	0.00746378546564	0.0238293411814	0.169746692813	0.0487196626306	0.00218525474896	0.000577469813435	0.0197388873004	0.0141286317705	0.00585735918253	0.588461227862	0.471418114582	0.000128704020051	0.0456167929175	0.588568704811	0	0	0	0	0	0	0	0	0	0	7746.32294715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.37848256641e-05	9.58573093543e-08	2.91264179376e-08	0.000254530667862	0.000567214097893	0.00149946102557	0.000460771195683	0.654811356724	18.4830552523	0.207723567326	157.238408876	0.00241275943903	0	0.013924085417	8.03606316386	667.360262201	4.18395007106	0.558267935917	1.16063253982	6.69001180677	5.09073869961	40.3948130707	1.22216155911	0.0963002979538	1.76938212616e-06	6.78041182402	0.775104513127	183.371190436	0.00624129853551	0.00523267602998	444.033181625	58.6864433037	57.4061771282	65.9927459231	911.368116176	13565.9793339	304.276278929	731439.765812	7.30962820013	0.00153748372718	201.04154941	3304.97241628	1722.39995131	1024.95954841	373.130032079	171.088226351	719.925103963	1687.64191013	5921.43378044	704.931799119	250.477815372	0.00778702360523	5493.26926843	2324.37626786	20.9740995241	0.000162015153175	3.89920842348e-08	28.577893143	0.280816384634	0.0314041945173	0.0552356640346	1.23993743523	28.584600512	2.41838510948	25482.7483127	0.0611366596929	0.00832953901279	0.89818488883	84.9549167089	1499.86449805	16.3953508296	0.669679570219	0.766017462021	0.378477423118	0.649520131071	33.8953701668	6.57660777977	3.56671846417	0.000499182655353	64.1654108138	1.94605488519	38.5425164377	2.25119489992e-06	4.23226548025e-11	41.6378339985	6.43827753563	6.27853443429	6.95547793032	66.11872252	26857.1128942	31.5143636726	428632.307137	0.789012897041	4.95110512391e-06	16.2981140858	365.04988025	321.577891778	149.522894962	47.2496930637	16.6718570955	154.746207876	284.405032933	53.4116082637	1441.00349718	186.178250677	0.0233124705229	4642.36477518	13242.4338481
PM10 - non combustion - Copper ores and concentrates - air	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41472.8292512	0	0	0	0	0	0	0	0	0	0.250072796946	0	0	0	0	0	0	3286.92406948	0.243652223514	0.632540070703	4493.03736166	1053.84689718	1426.75745484	2563.8725648	889.547475629	3245.82196615	726.411861317	540819.620603	719.775076343	198.842253845	7672.3973731	28950.25077	44684.0710247	6719.46657459	76.9135205837	3763.82274149	8145.04500516	29378.437573	6415.46212671	6020.73120937	11686.1595954	230.317479703	23725.0750862	32457.0515485	103.413158972	0.0218807219062	0.0147990159947	173.875102138	68.7781509129	112.920677793	114.994905534	136.779373612	504.628716029	99.7988650786	227295.967012	64.724020807	0.218799716129	201.881060914	1100.24972342	7518.1866095	386.786058813	54.3637747508	216.733790203	308.332934341	516.620138159	2049.94157286	334.133658525	337.750456491	30.6230717917	2691.45488483	1511.2329425	526.55598908	0.230728478329	0.119852436447	438.303795447	576.907776264	114.870481383	233.520814236	110.586980198	365.241441371	147.936107044	446965.740723	17.0392064832	9.02619362607	324.361454048	1977.22966831	17315.3733489	394.340206477	5.01293346254	307.971174002	378.197065903	1255.04367675	3873.80628034	1035.84361841	1366.85839505	0.311040697925	7053.95928622	1903.09290805	23.9113108065	2.24188372747e-07	3.56769542192e-07	64.7564199427	62.1312060178	44.7892941287	43.5422599403	7.28881005255	103.450244021	45.2500721862	26221.3751625	28.0248393963	6.7492951132e-05	81.5810249162	365.351244617	4384.71634315	135.553962762	37.9017430538	64.5186525992	125.009460099	263.984958432	262.748438142	97.1519412862	171.970700157	15.6773320822	703.0831967	918.042696028
PM10 - non combustion - Fertilizer production (N-fertilizer) - air	892.546556565	23.208785259	1034.48292525	3624.92479846	1187.26629137	904.436382013	1619.45749036	5413.92603349	35849.6791525	1040.36630351	6743.16618269	1635.8431064	19.4836575485	2653.90986813	1240174.77798	16371.5268692	7022.14573737	1534.34452233	709.892367169	1973.9784558	3448.97361227	71.6271937517	13173.8301415	5430.29690608	414.408940068	6262.05102854	25089.3562933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18592190.9213	0	0	0	0	0	0	0	0	0	0	0	0	66724.8918109	4895.54298105	46723.5814234	241658.908437	23439.6058655	27800.8174462	47797.5684479	21074.1709031	76529.7244648	14491.6423864	107773.153558	29662.0151678	2904.32469554	74599.2352208	1954633.5984	106070.204905	91834.962474	45800.5047909	32521.9607659	27979.9027418	92899.5435289	8553.24358978	106687.949268	15887.6113545	1218.04281318	107454.247948	48583.2579151	828428.043882	46406.0262167	421259.177513	2377069.8362	221964.994906	215252.093428	422536.755067	404002.064995	3137809.01939	68896.8604774	1020775.28626	169080.688743	47285.7028147	504451.259236	99399059.9627	1355936.81264	908121.291251	293119.272408	182485.836291	297735.939502	503793.903232	158355.683928	1410386.65151	15605.1244041	2267.71377758	974891.174952	377466.019748	761231.308979	32836.4302115	450783.133562	2191131.18923	216198.675015	215116.502394	462161.549023	144184.903024	518714.696577	164273.479756	678276.008338	429305.102395	56619.1921388	653229.830834	18848686.1205	720863.605122	1118671.93635	417309.91194	262333.887124	237959.490483	654834.905642	90465.0816257	828522.417625	67480.6362273	775.344618635	728366.452894	622857.568486	478500.662861	27952.9300552	181974.457937	1448803.5996	38559.9038443	78143.9765344	169785.741634	15591.6062857	61503.3922554	16096.1435084	254726.090203	59303.0819546	11795.2837675	84657.205821	283031.219988	182682.192118	142588.841458	45019.518303	32366.3466821	43565.1589853	76384.8542144	38476.0118858	167123.291831	11373.7907875	1980.91301768	167939.01123	126915.627941
PM10 - non combustion - Glass production - air	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.546273030337	0	0.0292614592096	0.805134863212	0.213661169448	3.33501864142	0.883153102811	0.00297547485808	0.28318284047	3.7901115232e-07	287.995223408	11.6416316601	0	10.4875169558	27410.4718631	19.3560106881	160.496224129	0.324652591973	160.3149093	0.111763728564	1.14425606169	696.956705302	527.385609806	96.1306201301	0.0247536130946	815.199208971	15.0084646552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	689101.946245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	653.66979614	35.9400651743	419.793807658	1395.83057178	120.724655984	121.286193126	158.481657834	53.0478278763	100.545293913	88.4563731463	1048.47018679	247.147490103	13.4590699869	198.814240724	34592.3826111	538.812968909	431.907599309	117.302997932	185.112575847	178.483253878	297.235100067	294.548634569	690.226697405	205.97300093	2.63570218553	642.605000678	793.581792862
PM10 - non combustion - Gold ores and concentrates - air	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.7754320979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00387162591016	3.71056944495e-09	1.73922232842e-11	0.00386094831127	0.00107398245523	0.003605763331	0.00151531040513	0.000237236685328	0.00212879774906	0.000273846573349	0.708345494056	0.00185225614875	1.83273064051e-05	0.00799538189834	0.020430805081	0.0273314269429	0.0189148712058	2.90600694544e-05	0.0027602937551	0.00209654948835	0.00679322558266	0.00800531937659	0.181405224332	0.00366441900103	0.000304741066944	0.0536764970467	0.0137707042774	0.033944135798	1.64445305252e-06	1.34367088088e-06	0.0796861863896	0.0224442466209	0.036013115532	0.0390535098025	0.025995904272	0.116307360772	0.0233256494524	16.1795187151	0.0588561286373	2.73085375923e-05	0.0626076228887	0.263444036597	0.271649789796	0.114195765723	0.0610023142605	0.0467044735381	0.0910998426125	0.17053763349	0.19523240459	0.00980859761541	0.00417852858487	0.00528688005027	0.253787895912	0.140196953432	0.0428042527255	1.49032792315e-07	1.5923115627e-07	0.00493966174161	0.0672791442043	0.0166557349545	0.0186398072962	0.00118718360077	0.191777118911	0.0152241360082	37.4471102191	0.020737995243	1.11499883516e-07	0.0290579707577	0.219381137911	0.310659830827	0.043075214955	0.00321672701888	0.0202166050787	0.0450939769441	0.135699494877	0.827757445392	0.0164165166406	0.0319512959504	7.35774909749e-09	1.21991756547	0.0989541649833	0.0138999264035	1.08330397351e-09	9.37195617822e-13	0.0230897863759	0.0190094893687	0.0161551936263	0.0159214651297	0.0212951138398	0.133766615104	0.0137903487418	14.8217236456	0.0256965175229	9.38228272789e-09	0.0315246583857	0.111187431255	0.146453210164	0.056583829513	0.01963970446	0.0217327810464	0.0670727264322	0.109855749408	0.0944625057627	0.107213661415	0.0368477828129	0.00533683765148	0.285904106146	0.85610541774
